,customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount
2952,GB75821,Oregon,M,Bachelor,780191.7081391752,40269.0,193.0,0,Personal Auto,Luxury,926.4
2953,KL48832,Nevada,F,College,780191.7081391752,31756.0,66.0,0,Corporate Auto,Four-Door Car,160.855921
2954,CA54112,Nevada,M,Doctor,780191.7081391752,47725.0,63.0,0,Personal Auto,Two-Door Car,142.205246
2955,VC43751,Arizona,F,Bachelor,780191.7081391752,38684.0,74.0,0,Personal Auto,Two-Door Car,376.760016
2956,BC87551,California,F,High School or Below,780191.7081391752,36301.0,118.0,0,Corporate Auto,SUV,647.954067
2957,TD58354,Nevada,M,High School or Below,780191.7081391752,0.0,67.0,0,Personal Auto,Four-Door Car,482.4
2958,XM19715,Oregon,F,College,780191.7081391752,22268.0,67.0,0,Personal Auto,Two-Door Car,294.803913
2959,KH19280,Arizona,F,College,780191.7081391752,50037.0,81.0,0,Special Auto,Four-Door Car,303.384527
2960,GE50763,Washington,M,Bachelor,780191.7081391752,0.0,104.0,0,Corporate Auto,Four-Door Car,748.8
2961,VW63894,California,M,Master,780191.7081391752,75740.0,98.0,0,Personal Auto,Four-Door Car,46.702524
2962,YX36936,Arizona,M,College,780191.7081391752,39621.0,109.0,1,Corporate Auto,SUV,25.292113
2963,AF49625,Oregon,F,Bachelor,780191.7081391752,75838.0,90.0,0,Corporate Auto,Two-Door Car,428.907968
2964,QN30162,Oregon,F,Bachelor,780191.7081391752,11885.0,101.0,0,Special Auto,Four-Door Car,484.8
2965,UI21548,California,F,High School or Below,780191.7081391752,29444.0,63.0,0,Personal Auto,Two-Door Car,302.4
2966,IN52645,Oregon,F,High School or Below,780191.7081391752,64371.0,181.0,0,Personal Auto,SUV,868.8
2967,CQ76030,Oregon,M,High School or Below,780191.7081391752,26514.0,91.0,0,Personal Auto,Four-Door Car,655.2
2968,BW94308,Washington,F,High School or Below,780191.7081391752,92766.0,71.0,0,Personal Auto,Two-Door Car,379.029102
2969,PP39078,California,F,College,780191.7081391752,31504.0,71.0,0,Special Auto,Four-Door Car,340.8
2970,LM86393,Oregon,F,High School or Below,780191.7081391752,98680.0,72.0,2,Personal Auto,Four-Door Car,345.6
2971,NB81923,Washington,F,College,780191.7081391752,0.0,113.0,2,Personal Auto,Luxury,733.737214
2972,SZ61347,California,M,College,780191.7081391752,76927.0,138.0,0,Personal Auto,SUV,114.743547
2973,VM53683,Nevada,F,Bachelor,780191.7081391752,78804.0,71.0,0,Personal Auto,Four-Door Car,389.636991
2974,BA38428,Arizona,M,High School or Below,780191.7081391752,73168.0,70.0,0,Corporate Auto,Four-Door Car,425.800112
2975,FX80133,California,F,Master,780191.7081391752,48569.0,114.0,0,Personal Auto,Four-Door Car,434.7579
2976,MT41386,Washington,M,Bachelor,780191.7081391752,84768.0,72.0,0,Personal Auto,Two-Door Car,110.484661
2977,KV53202,California,F,High School or Below,780191.7081391752,0.0,86.0,0,Corporate Auto,Two-Door Car,619.2
2978,DB79694,Arizona,F,High School or Below,780191.7081391752,57693.0,76.0,0,Corporate Auto,Four-Door Car,547.2
2979,VY75186,California,M,College,780191.7081391752,0.0,65.0,0,Personal Auto,Four-Door Car,85.612463
2980,IR57729,California,M,High School or Below,780191.7081391752,46593.0,70.0,0,Corporate Auto,Two-Door Car,129.151543
2981,FG16885,Arizona,M,College,780191.7081391752,0.0,146.0,0,Personal Auto,SUV,1055.43784
2982,NW21079,Washington,F,Master,780191.7081391752,67163.0,61.0,2,Personal Auto,Two-Door Car,33.192803
2983,FR81224,Oregon,M,Master,780191.7081391752,89205.0,68.0,0,Personal Auto,Two-Door Car,165.523154
2984,YK92213,Oregon,M,Doctor,780191.7081391752,0.0,138.0,0,Personal Auto,Luxury,570.777441
2985,JV99867,California,F,Bachelor,780191.7081391752,65448.0,94.0,0,Special Auto,Four-Door Car,451.2
2986,TN66124,California,M,High School or Below,780191.7081391752,77627.0,88.0,0,Corporate Auto,Two-Door Car,205.169178
2987,NT78297,Oregon,F,Bachelor,780191.7081391752,37695.0,96.0,0,Personal Auto,Two-Door Car,460.8
2988,KG49115,California,F,College,780191.7081391752,89411.0,78.0,0,Personal Auto,Four-Door Car,116.237322
2989,WC77067,Nevada,M,College,780191.7081391752,0.0,114.0,0,Corporate Auto,SUV,914.31553
2990,DW62397,Oregon,F,Master,780191.7081391752,10337.0,67.0,0,Personal Auto,Four-Door Car,321.6
2991,GK67747,Washington,M,College,780191.7081391752,10621.0,67.0,0,Special Auto,Four-Door Car,321.6
2992,QM39493,California,M,High School or Below,780191.7081391752,16711.0,91.0,1,Personal Auto,Four-Door Car,580.622219
2993,JD11661,Oregon,F,College,780191.7081391752,0.0,106.0,0,Personal Auto,SUV,508.8
2994,PT73521,California,M,College,780191.7081391752,42968.0,69.0,0,Personal Auto,Four-Door Car,331.2
2995,TC99043,California,F,Master,780191.7081391752,16181.0,181.0,0,Personal Auto,SUV,1261.319869
2996,PY50779,Arizona,M,High School or Below,780191.7081391752,85412.0,88.0,0,Personal Auto,Four-Door Car,134.684555
2997,FK97285,California,F,High School or Below,780191.7081391752,75774.0,92.0,1,Corporate Auto,Four-Door Car,441.6
2998,JG12505,Nevada,F,Master,780191.7081391752,26599.0,101.0,0,Personal Auto,SUV,254.380731
2999,FX65946,Arizona,M,Bachelor,780191.7081391752,34847.0,73.0,0,Personal Auto,Four-Door Car,525.6
3000,OU88023,California,F,High School or Below,780191.7081391752,0.0,115.0,0,Personal Auto,SUV,552.0
3001,XN32623,Oregon,M,Bachelor,780191.7081391752,85896.0,70.0,0,Personal Auto,Four-Door Car,48.629646
3002,EV78251,Oregon,F,Doctor,780191.7081391752,0.0,66.0,0,Personal Auto,Two-Door Car,316.8
3003,HC80108,California,F,College,780191.7081391752,43775.0,70.0,0,Personal Auto,Four-Door Car,310.744656
3004,LG45661,Nevada,F,High School or Below,780191.7081391752,0.0,67.0,0,Personal Auto,Four-Door Car,482.4
3005,ZJ22132,Oregon,F,High School or Below,780191.7081391752,42056.0,78.0,0,Personal Auto,Four-Door Car,221.951098
3006,LG53863,Oregon,F,High School or Below,780191.7081391752,13093.0,100.0,0,Personal Auto,SUV,514.507039
3007,KR87696,California,F,College,780191.7081391752,98278.0,85.0,0,Personal Auto,Four-Door Car,367.577872
3008,LN44535,Washington,F,College,780191.7081391752,44605.0,91.0,0,Personal Auto,Four-Door Car,436.8
3009,FU63281,Arizona,M,Bachelor,780191.7081391752,32365.0,67.0,0,Personal Auto,Four-Door Car,193.147858
3010,KV17007,California,M,College,780191.7081391752,82255.0,71.0,0,Personal Auto,Four-Door Car,145.004323
3011,GR42174,Oregon,M,College,780191.7081391752,0.0,62.0,0,Personal Auto,Four-Door Car,623.525433
3012,SR71812,California,F,High School or Below,780191.7081391752,0.0,88.0,0,Personal Auto,Four-Door Car,468.492761
3013,CA29908,Oregon,M,High School or Below,780191.7081391752,65903.0,66.0,0,Personal Auto,Four-Door Car,316.8
3014,OB98149,Washington,F,College,780191.7081391752,11417.0,63.0,0,Personal Auto,Two-Door Car,302.4
3015,FX30915,Arizona,F,High School or Below,780191.7081391752,0.0,96.0,0,Corporate Auto,Two-Door Car,677.616967
3016,OC39051,California,M,College,780191.7081391752,0.0,67.0,2,Personal Auto,Four-Door Car,321.6
3017,LW80918,Oregon,M,Doctor,780191.7081391752,69704.0,72.0,0,Personal Auto,Two-Door Car,89.921281
3018,EC94366,Oregon,M,Doctor,780191.7081391752,20101.0,96.0,0,Corporate Auto,Four-Door Car,291.536748
3019,PI92163,Nevada,M,Bachelor,780191.7081391752,24383.0,69.0,2,Corporate Auto,Four-Door Car,331.2
3020,LZ68649,Washington,M,Bachelor,780191.7081391752,22139.0,100.0,0,Personal Auto,SUV,480.0
3021,IB39821,Arizona,M,Bachelor,780191.7081391752,88708.0,112.0,0,Personal Auto,Luxury,499.663591
3022,WI75766,Arizona,F,High School or Below,780191.7081391752,11828.0,90.0,0,Personal Auto,Four-Door Car,571.479602
3023,DR27120,Washington,F,Bachelor,780191.7081391752,0.0,80.0,1,Corporate Auto,Two-Door Car,384.0
3024,UQ67668,Nevada,M,High School or Below,780191.7081391752,73168.0,70.0,0,Personal Auto,Four-Door Car,425.800112
3025,PR64751,Nevada,M,Bachelor,780191.7081391752,0.0,71.0,0,Corporate Auto,Two-Door Car,409.459488
3026,CL79250,Nevada,M,Bachelor,780191.7081391752,0.0,182.0,0,Corporate Auto,Luxury,873.6
3027,ZR72236,Nevada,M,Master,780191.7081391752,76646.0,65.0,0,Personal Auto,Two-Door Car,263.844471
3028,SG52649,Washington,M,High School or Below,780191.7081391752,19683.0,117.0,1,Corporate Auto,Luxury,561.6
3029,SG96896,Oregon,M,High School or Below,780191.7081391752,0.0,71.0,1,Personal Auto,Four-Door Car,819.576016
3030,QJ50723,Oregon,F,Master,780191.7081391752,0.0,124.0,0,Personal Auto,SUV,595.2
3031,NU64028,Nevada,M,Bachelor,780191.7081391752,35693.0,103.0,0,Personal Auto,Luxury,494.4
3032,PM63319,Washington,F,College,780191.7081391752,0.0,65.0,0,Personal Auto,Four-Door Car,438.369382
3033,YG46815,Arizona,M,High School or Below,780191.7081391752,0.0,136.0,0,Personal Auto,SUV,979.2
3034,XF94149,California,M,College,780191.7081391752,24123.0,104.0,0,Personal Auto,SUV,748.8
3035,ME99882,Arizona,M,Bachelor,780191.7081391752,85654.0,116.0,0,Personal Auto,Two-Door Car,346.265295
3036,YZ67161,Oregon,M,Master,780191.7081391752,0.0,125.0,0,Personal Auto,SUV,900.0
3037,WA45944,Arizona,F,College,780191.7081391752,71210.0,214.0,1,Corporate Auto,Luxury,1027.2
3038,UM53032,California,M,College,780191.7081391752,84822.0,76.0,0,Corporate Auto,Four-Door Car,219.879452
3039,LW43115,California,F,Master,780191.7081391752,36650.0,69.0,1,Personal Auto,Four-Door Car,56.60333
3040,YK93229,Oregon,M,High School or Below,780191.7081391752,0.0,90.0,0,Personal Auto,Two-Door Car,432.0
3041,FH65253,Oregon,M,High School or Below,780191.7081391752,28025.0,87.0,0,Personal Auto,Four-Door Car,611.40108
3042,IH43245,Nevada,M,College,780191.7081391752,52113.0,97.0,0,Corporate Auto,Four-Door Car,465.6
3043,TO20795,Washington,M,Doctor,780191.7081391752,37675.0,104.0,0,Corporate Auto,Four-Door Car,731.970027
3044,TO14996,Oregon,M,High School or Below,780191.7081391752,37595.0,70.0,0,Personal Auto,Four-Door Car,501.994635
3045,XN34686,Oregon,M,High School or Below,780191.7081391752,41396.0,70.0,0,Special Auto,Four-Door Car,336.0
3046,KA13067,Oregon,M,High School or Below,780191.7081391752,77512.0,104.0,0,Corporate Auto,SUV,433.608534
3047,LQ76461,Oregon,F,High School or Below,780191.7081391752,35334.0,65.0,0,Personal Auto,Four-Door Car,468.0
3048,BH60627,Oregon,M,College,780191.7081391752,0.0,104.0,0,Personal Auto,Four-Door Car,499.2
3049,CD48033,Oregon,M,Doctor,780191.7081391752,40870.0,105.0,0,Personal Auto,SUV,504.0
3050,AC58002,California,F,Bachelor,780191.7081391752,53907.0,71.0,0,Corporate Auto,Four-Door Car,189.907577
3051,VM21699,Oregon,F,Bachelor,780191.7081391752,77609.0,111.0,0,Corporate Auto,Luxury,62.935952
3052,YM24654,Washington,F,High School or Below,780191.7081391752,0.0,70.0,0,Personal Auto,Four-Door Car,504.0
3053,RR66500,California,M,Master,780191.7081391752,87462.0,61.0,1,Corporate Auto,Four-Door Car,51.294615
3054,GJ31412,Oregon,M,Bachelor,780191.7081391752,99494.0,83.0,0,Personal Auto,Four-Door Car,398.4
3055,WO64354,California,F,Bachelor,780191.7081391752,42585.0,69.0,0,Personal Auto,Two-Door Car,288.295744
3056,UG37492,California,M,College,780191.7081391752,58842.0,110.0,0,Personal Auto,Four-Door Car,528.0
3057,PR51268,Arizona,F,Doctor,780191.7081391752,37384.0,99.0,0,Personal Auto,Four-Door Car,475.2
3058,NJ10602,Washington,F,College,780191.7081391752,92717.0,70.0,0,Personal Auto,Two-Door Car,224.27582
3059,OP60201,Oregon,M,College,780191.7081391752,0.0,72.0,2,Personal Auto,Four-Door Car,518.715288
3060,QK69627,Washington,F,High School or Below,780191.7081391752,75264.0,78.0,0,Personal Auto,Four-Door Car,343.340301
3061,DP63956,Arizona,F,Bachelor,780191.7081391752,0.0,101.0,1,Corporate Auto,SUV,727.2
3062,MV89967,Oregon,F,College,780191.7081391752,0.0,105.0,0,Personal Auto,Four-Door Car,564.947278
3063,MQ37971,Arizona,F,Bachelor,780191.7081391752,31532.0,79.0,0,Personal Auto,Four-Door Car,241.077843
3064,CO12132,California,F,High School or Below,780191.7081391752,52583.0,113.0,0,Personal Auto,SUV,528.20086
3065,UG19550,California,M,High School or Below,780191.7081391752,62477.0,183.0,0,Personal Auto,Luxury,40.287304
3066,SQ18525,Arizona,F,College,780191.7081391752,26023.0,72.0,1,Personal Auto,Four-Door Car,79.463916
3067,VG11458,California,M,Bachelor,780191.7081391752,28666.0,64.0,0,Personal Auto,Four-Door Car,307.2
3068,TG75223,California,M,Bachelor,780191.7081391752,21004.0,62.0,0,Personal Auto,Two-Door Car,297.6
3069,WW85018,Washington,M,Bachelor,780191.7081391752,45430.0,81.0,0,Personal Auto,Two-Door Car,388.8
3070,MY11682,California,M,Bachelor,780191.7081391752,37511.0,185.0,2,Personal Auto,Luxury,579.467191
3071,NI49607,Oregon,F,College,780191.7081391752,28719.0,110.0,0,Personal Auto,SUV,792.0
3072,NX18821,Oregon,M,Master,780191.7081391752,49833.0,69.0,0,Personal Auto,Four-Door Car,331.2
3073,JZ63423,Arizona,M,College,780191.7081391752,67431.0,136.0,1,Personal Auto,SUV,652.8
3074,DG30586,Oregon,F,Bachelor,780191.7081391752,23376.0,78.0,0,Personal Auto,Four-Door Car,374.4
3075,QS79556,Arizona,F,College,780191.7081391752,20455.0,84.0,2,Corporate Auto,Two-Door Car,564.922034
3076,SW74846,Washington,F,Bachelor,780191.7081391752,62473.0,185.0,0,Personal Auto,Luxury,1298.853615
3077,FZ24763,California,M,Bachelor,780191.7081391752,35289.0,65.0,0,Personal Auto,Four-Door Car,123.945627
3078,TW73441,Nevada,F,High School or Below,780191.7081391752,73478.0,68.0,0,Personal Auto,Four-Door Car,241.88878
3079,FP60372,Nevada,M,Bachelor,780191.7081391752,30584.0,68.0,0,Personal Auto,Two-Door Car,51.662597
3080,XS17260,Oregon,M,College,780191.7081391752,88340.0,102.0,0,Personal Auto,Two-Door Car,489.6
3081,HX77930,Washington,F,College,780191.7081391752,49532.0,79.0,1,Personal Auto,Four-Door Car,220.186677
3082,OP47206,Arizona,M,College,780191.7081391752,0.0,154.0,0,Corporate Auto,Luxury,1140.523821
3083,KI25980,Washington,M,Master,780191.7081391752,43982.0,126.0,1,Personal Auto,SUV,604.8
3084,SM88270,California,M,High School or Below,780191.7081391752,68906.0,187.0,0,Personal Auto,Luxury,1053.300143
3085,RM83767,Washington,M,College,780191.7081391752,64008.0,85.0,5,Personal Auto,Four-Door Car,372.893812
3086,YE45848,California,F,Bachelor,780191.7081391752,87421.0,99.0,0,Corporate Auto,Two-Door Car,475.2
3087,QO77034,California,M,Bachelor,780191.7081391752,0.0,102.0,0,Personal Auto,SUV,660.430456
3088,FQ66070,California,M,College,780191.7081391752,62076.0,71.0,0,Personal Auto,Four-Door Car,227.225113
3089,YQ44187,Oregon,F,Bachelor,780191.7081391752,26746.0,66.0,0,Personal Auto,Two-Door Car,165.75305
3090,PW65305,California,M,College,780191.7081391752,91580.0,73.0,0,Personal Auto,Two-Door Car,290.70096
3091,KB44286,Oregon,F,High School or Below,780191.7081391752,64403.0,198.0,0,Corporate Auto,Luxury,111.173021
3092,JV89183,Oregon,M,Bachelor,780191.7081391752,51425.0,119.0,0,Personal Auto,Four-Door Car,560.154132
3093,IS75141,Oregon,F,High School or Below,780191.7081391752,44162.0,71.0,0,Personal Auto,Two-Door Car,160.825045
3094,XO90806,California,F,College,780191.7081391752,67128.0,105.0,0,Personal Auto,SUV,339.017729
3095,QN44699,Oregon,F,Bachelor,780191.7081391752,30383.0,119.0,0,Personal Auto,Two-Door Car,803.686321
3096,BV98316,Arizona,F,Bachelor,780191.7081391752,93721.0,80.0,0,Personal Auto,Four-Door Car,489.594642
3097,JJ66819,Oregon,F,Bachelor,780191.7081391752,79867.0,74.0,1,Personal Auto,Four-Door Car,78.172321
3098,KM72596,Arizona,M,Doctor,780191.7081391752,39393.0,121.0,0,Personal Auto,SUV,491.151197
3099,HX72126,Nevada,F,Bachelor,780191.7081391752,0.0,81.0,0,Personal Auto,Four-Door Car,136.848554
3100,WX48434,Arizona,M,College,780191.7081391752,0.0,122.0,0,Corporate Auto,SUV,725.870693
3101,LW12893,California,F,High School or Below,780191.7081391752,43916.0,68.0,2,Personal Auto,Four-Door Car,326.4
3102,XO94933,California,F,Bachelor,780191.7081391752,33282.0,100.0,1,Personal Auto,SUV,207.510821
3103,NS92256,Oregon,F,Master,780191.7081391752,33032.0,86.0,1,Personal Auto,Two-Door Car,87.080119
3104,IR62720,Nevada,M,Bachelor,780191.7081391752,25259.0,87.0,0,Personal Auto,Four-Door Car,417.6
3105,XP81320,Oregon,F,College,780191.7081391752,19637.0,67.0,0,Personal Auto,Four-Door Car,333.138214
3106,CA52541,California,F,College,780191.7081391752,94903.0,94.0,0,Corporate Auto,Two-Door Car,451.2
3107,IB59831,Oregon,M,College,780191.7081391752,39794.0,133.0,0,Corporate Auto,SUV,638.4
3108,VO61192,Oregon,M,High School or Below,780191.7081391752,42433.0,85.0,0,Personal Auto,Four-Door Car,410.946167
3109,UV17888,California,F,Bachelor,780191.7081391752,22044.0,65.0,0,Corporate Auto,Four-Door Car,10.393016
3110,WX31658,Arizona,F,Doctor,780191.7081391752,32312.0,61.0,3,Personal Auto,Two-Door Car,276.590788
3111,RQ79244,California,F,College,780191.7081391752,0.0,97.0,0,Personal Auto,Four-Door Car,698.4
3112,UL90124,Oregon,F,High School or Below,780191.7081391752,72919.0,130.0,5,Personal Auto,SUV,936.0
3113,PN12718,California,M,Bachelor,780191.7081391752,0.0,86.0,2,Personal Auto,Two-Door Car,541.217743
3114,CN63432,Arizona,F,College,780191.7081391752,0.0,68.0,3,Personal Auto,Four-Door Car,326.4
3115,WA24038,Oregon,M,Bachelor,780191.7081391752,76357.0,117.0,1,Personal Auto,SUV,4.074222
3116,TR40401,Oregon,M,Doctor,780191.7081391752,57709.0,125.0,0,Personal Auto,SUV,600.0
3117,UQ73252,Arizona,M,College,780191.7081391752,26802.0,66.0,1,Personal Auto,Two-Door Car,316.8
3118,LK91880,California,F,College,780191.7081391752,26448.0,105.0,0,Personal Auto,Luxury,75.330276
3119,UA50747,Washington,F,High School or Below,780191.7081391752,62262.0,72.0,0,Corporate Auto,Four-Door Car,193.505325
3120,RV22056,Oregon,F,Bachelor,780191.7081391752,98784.0,124.0,1,Personal Auto,Luxury,155.412984
3121,FW92569,Arizona,M,College,780191.7081391752,28727.0,113.0,0,Corporate Auto,SUV,350.877502
3122,AS26192,Oregon,M,High School or Below,780191.7081391752,50406.0,70.0,0,Corporate Auto,Four-Door Car,132.208612
3123,PX72779,Arizona,M,Master,780191.7081391752,41832.0,66.0,0,Personal Auto,Four-Door Car,402.749918
3124,PZ47901,Arizona,F,Bachelor,780191.7081391752,0.0,73.0,0,Corporate Auto,Four-Door Car,350.4
3125,LE41874,Nevada,F,High School or Below,780191.7081391752,0.0,138.0,0,Corporate Auto,SUV,900.617364
3126,WT10649,Oregon,M,Bachelor,780191.7081391752,0.0,97.0,0,Personal Auto,Four-Door Car,465.6
3127,SP80065,California,F,High School or Below,780191.7081391752,40032.0,99.0,0,Special Auto,Four-Door Car,475.2
3128,WW37525,California,M,High School or Below,780191.7081391752,95701.0,98.0,3,Personal Auto,Four-Door Car,99.697769
3129,MF15503,Nevada,M,Bachelor,780191.7081391752,0.0,108.0,1,Special Auto,Two-Door Car,777.6
3130,GJ52970,California,M,High School or Below,780191.7081391752,0.0,66.0,1,Personal Auto,Four-Door Car,393.645615
3131,GX84338,Washington,F,Doctor,780191.7081391752,62530.0,95.0,0,Personal Auto,Four-Door Car,61.693771
3132,QL54532,California,M,Master,780191.7081391752,0.0,106.0,0,Personal Auto,SUV,508.8
3133,WY43888,Washington,M,High School or Below,780191.7081391752,24414.0,104.0,0,Personal Auto,SUV,499.2
3134,TN51356,Oregon,M,Bachelor,780191.7081391752,82695.0,62.0,0,Personal Auto,Four-Door Car,217.945243
3135,QJ21876,California,F,College,780191.7081391752,48156.0,143.0,0,Personal Auto,SUV,686.4
3136,MM49431,Washington,M,Bachelor,780191.7081391752,74069.0,63.0,2,Personal Auto,Two-Door Car,275.516438
3137,DY38083,California,M,Bachelor,780191.7081391752,82664.0,114.0,3,Personal Auto,SUV,133.425609
3138,KZ95954,Arizona,M,High School or Below,780191.7081391752,0.0,80.0,1,Personal Auto,Four-Door Car,749.134686
3139,DC70690,Arizona,F,College,780191.7081391752,51737.0,71.0,0,Personal Auto,Four-Door Car,430.163277
3140,QI31659,California,F,Bachelor,780191.7081391752,76797.0,71.0,0,Personal Auto,Four-Door Car,234.771653
3141,JU72142,Oregon,M,Bachelor,780191.7081391752,61225.0,117.0,0,Personal Auto,SUV,442.374873
3142,QS26062,California,M,High School or Below,780191.7081391752,80915.0,70.0,0,Corporate Auto,Four-Door Car,187.854818
3143,LF61343,California,M,High School or Below,780191.7081391752,12688.0,140.0,0,Personal Auto,SUV,672.0
3144,YK23193,Nevada,M,Bachelor,780191.7081391752,27681.0,83.0,0,Personal Auto,Two-Door Car,398.4
